"","b1","b2","b3","b4","b5","b6.1","b6.2","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24.1","b24.2","b25","b26","b27","b28","b29","b30","b31","b32"
"960",1,0,1,1,1,0,2,2,1,3,1,1,1,1,0,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0
"961",2,1,1,0,0,0,0,2,1,0,1,1,1,1,0,0,2,2,0,1,1,0,0,0,0,0,1,0,1,1,2,1,1,0
"962",1,1,1,1,1,0,2,4,1,3,2,0,1,1,1,1,2,2,1,1,2,1,0,1,0,0,1,1,1,4,2,1,1,0
"963",1,0,0,1,1,0,2,2,1,3,1,1,1,0,1,0,1,2,0,1,0,0,0,1,1,1,1,1,0,3,3,1,1,0
"964",1,1,1,1,1,0,2,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1
"965",0,0,0,1,0,1,2,1,1,3,1,0,1,1,1,1,2,2,1,1,0,0,1,0,0,0,1,0,1,3,2,1,1,0
"966",2,0,0,1,0,0,2,3,1,3,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,1,1,1,1,4,1,1,1,0
"967",2,1,1,0,1,1,2,2,0,0,1,1,1,0,1,1,2,1,1,1,2,1,0,0,0,1,1,1,1,3,2,1,1,0
"968",0,0,0,1,1,1,2,3,1,0,2,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,2,1,0,0
"969",2,1,1,1,1,0,2,1,1,3,0,1,1,1,0,1,2,2,1,1,2,1,1,1,0,1,0,0,1,1,0,1,1,0
"970",2,1,0,0,0,0,0,1,1,3,0,1,1,0,0,1,0,2,0,1,2,1,1,1,1,0,1,0,1,0,0,0,1,0
"971",2,1,1,1,0,0,2,3,1,3,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,2,1,1,0
"972",2,1,1,1,0,0,0,0,1,3,1,0,1,0,0,0,1,2,1,1,2,0,1,0,0,0,1,1,1,4,2,1,0,0
"973",2,1,1,1,0,0,2,1,1,3,1,0,0,0,0,0,2,2,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,0
"974",0,0,1,1,1,0,0,3,1,0,0,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0
"975",1,0,0,1,0,0,0,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
"976",2,1,0,1,1,1,2,3,1,3,2,1,1,0,0,1,2,2,0,1,2,1,1,1,1,1,1,0,1,4,3,1,1,1
"977",2,1,0,1,0,0,2,2,1,3,1,1,1,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,1,2,1,1,0,0
"978",0,1,1,1,0,0,0,3,1,3,0,0,1,0,0,1,2,2,0,0,2,1,1,1,0,0,0,1,1,1,1,0,0,0
"979",2,1,1,1,1,1,2,4,1,3,0,1,1,1,1,1,1,2,1,1,2,1,1,1,0,1,0,1,1,4,0,1,1,0
"980",0,1,0,1,1,0,1,1,1,3,0,1,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,1,2,1,0,0
"981",1,1,0,0,1,0,2,0,1,3,0,0,0,1,1,0,1,2,0,0,2,1,0,1,0,0,0,1,1,4,2,1,0,0
"982",1,1,0,1,1,1,1,4,1,3,2,1,0,1,0,1,2,2,1,1,1,1,1,0,1,1,0,1,1,0,3,1,1,1
"983",1,1,1,0,0,0,2,4,1,3,0,1,1,1,1,1,2,2,0,1,2,1,1,1,0,0,0,1,1,2,2,1,1,0
"984",0,1,0,0,0,0,1,2,1,3,1,0,1,0,1,0,2,2,1,0,1,1,0,0,0,0,1,1,1,3,1,0,1,1
"985",2,1,1,1,1,0,2,2,1,3,2,1,1,1,0,1,2,2,0,1,2,1,1,1,0,1,1,1,1,2,3,1,1,0
"986",2,1,0,1,1,0,0,4,1,0,0,1,1,1,0,1,1,1,0,1,2,1,1,0,0,0,1,1,1,2,1,1,1,1
"987",2,1,1,1,1,0,1,4,0,0,1,0,1,1,0,0,2,0,1,1,2,0,1,1,0,0,1,1,1,4,2,1,1,0
"988",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,0,1,1,1,3,1,1,1,1
"989",1,1,0,1,1,0,2,2,1,3,2,1,1,1,0,1,2,2,1,0,2,1,1,1,0,0,1,1,1,4,0,1,1,0
"990",2,0,0,1,0,1,2,2,1,3,0,1,1,1,1,1,1,2,1,1,2,1,1,0,1,1,1,1,1,3,3,1,1,1
"991",2,1,1,1,0,0,2,3,1,3,2,1,1,0,0,0,1,2,0,0,2,1,1,1,1,1,1,1,1,3,1,1,1,0
"992",2,1,0,1,0,1,1,3,1,3,0,1,1,0,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,0,3,1,1,0
"993",1,1,1,1,0,0,1,3,0,3,2,1,1,1,0,1,2,1,1,1,1,1,1,0,0,1,1,1,1,0,2,1,0,1
"994",1,1,1,1,1,0,2,3,1,3,2,1,1,1,0,0,2,2,1,1,2,1,0,1,1,1,1,1,1,4,3,1,1,1
"995",2,1,1,1,1,0,2,4,1,0,1,1,1,1,1,1,2,2,1,1,2,1,0,1,1,1,1,1,1,2,1,1,1,0
"996",0,1,1,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3,1,1,0
"997",2,1,1,1,1,0,2,3,1,3,1,1,1,1,1,1,2,2,0,1,2,1,0,0,1,1,1,1,1,2,1,1,1,0
"998",2,1,1,1,1,1,2,3,1,3,1,1,1,1,1,1,2,2,1,1,2,1,0,1,0,0,1,1,1,4,3,0,1,0
"999",0,1,0,1,0,0,0,3,1,3,0,1,1,1,0,1,0,1,0,1,2,1,0,0,0,0,0,1,1,3,2,1,0,0
"1000",2,1,0,0,1,0,2,4,1,3,2,0,1,1,0,1,2,2,1,0,2,1,0,0,1,1,0,0,0,3,2,1,0,0
"1001",2,1,1,1,1,0,2,4,1,3,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,3,1,1,0
"1002",2,1,1,1,0,1,2,2,1,3,0,1,1,0,0,1,0,2,1,1,2,0,1,1,1,1,1,0,1,1,3,0,0,0
"1003",0,1,0,1,0,0,2,1,0,3,0,0,1,1,1,1,1,2,1,0,0,1,1,1,0,0,1,1,1,2,2,1,1,0
"1004",0,0,0,1,1,0,2,1,1,3,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,3,0,1,0,1
"1005",2,1,1,1,1,0,2,4,1,0,1,1,1,0,0,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1006",1,1,0,1,0,1,2,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,0,0,0,0,1,1,1,4,1,1,0,1
"1007",0,0,0,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"1008",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1
"1009",2,0,1,1,1,0,2,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,0,0,0,1,1,1,4,3,0,1,0
"1010",0,1,0,1,0,0,1,2,1,3,0,1,1,0,0,1,2,2,1,1,0,1,0,0,1,1,1,1,1,1,3,1,1,0
"1011",1,1,1,1,1,0,2,1,1,3,0,0,1,1,1,1,2,2,0,1,2,1,1,1,1,1,1,0,1,2,3,1,1,1
"1012",0,1,0,0,0,0,2,2,1,3,0,1,1,1,0,1,0,2,1,0,2,1,0,1,0,0,1,0,1,2,1,1,1,0
"1013",2,0,1,1,0,0,0,3,1,3,0,1,0,0,1,0,2,1,0,0,2,1,1,0,0,0,1,1,1,1,1,1,1,0
"1014",2,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,2,2,0,0,0,1,1,1,0,0,0,1,1,2,1,0,1,0
"1015",0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0
"1016",2,1,1,1,1,0,2,4,1,3,1,1,1,1,0,0,2,1,1,1,2,1,1,0,0,0,1,1,1,2,2,1,1,0
"1017",2,1,0,0,0,0,2,4,0,3,2,1,1,0,1,1,2,2,1,0,2,1,0,0,1,1,1,0,1,3,3,1,0,0
"1018",2,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,3,1,0,0
"1019",0,1,1,1,0,0,0,2,1,0,0,0,1,1,0,1,2,0,1,1,1,1,1,1,0,0,1,1,1,2,1,0,0,0
"1020",1,0,0,1,0,0,2,3,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,2,1,1,1,0
"1021",2,1,1,1,0,0,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1
"1022",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,2,1,1,1,1
"1023",2,1,1,1,1,0,2,4,1,3,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1
"1024",1,1,1,0,0,0,0,4,0,0,0,0,0,1,1,0,2,2,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1
"1025",1,1,1,1,1,0,1,4,1,3,2,0,1,1,0,1,2,2,1,0,2,1,0,1,1,1,1,1,1,4,3,1,0,1
"1026",0,0,0,1,1,0,2,4,0,3,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0
"1027",2,0,0,1,0,0,1,4,1,3,0,1,1,1,1,0,2,1,1,1,0,0,1,0,1,0,0,1,1,2,2,1,1,0
"1028",2,1,1,1,1,0,2,1,1,3,1,1,1,1,1,0,0,2,0,0,2,1,0,1,0,0,0,1,1,1,1,0,1,1
"1029",2,1,1,1,0,0,2,1,1,3,0,1,1,0,0,0,2,2,1,1,2,1,0,1,0,0,0,1,1,0,2,1,1,1
"1030",1,1,1,0,1,0,1,4,1,3,2,1,1,1,0,1,0,2,1,0,1,1,0,1,1,1,0,1,1,3,2,1,1,1
"1031",2,1,0,1,0,0,2,3,1,3,0,0,1,1,0,0,1,2,1,1,2,1,0,1,1,1,1,0,1,2,0,1,1,0
"1032",1,1,0,1,0,0,2,2,1,3,0,1,1,1,0,1,2,2,1,1,2,1,1,1,0,0,0,1,1,2,2,1,1,1
"1033",1,1,1,1,1,0,1,4,1,0,1,1,1,1,0,1,0,1,0,0,2,1,0,0,1,1,1,0,1,0,2,1,1,0
"1034",1,1,0,1,0,0,2,4,1,0,0,1,1,1,1,1,2,1,1,0,2,0,1,0,0,0,1,1,1,0,2,1,1,1
"1035",1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"1036",1,1,1,1,1,1,2,4,1,3,0,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1037",2,1,1,1,0,0,1,4,1,0,0,0,1,1,1,1,1,2,1,0,2,0,0,1,0,0,1,1,0,4,2,1,1,0
"1038",0,0,1,0,1,0,2,1,1,3,1,1,1,1,1,1,2,2,1,1,2,1,0,1,0,0,1,1,1,3,3,1,1,1
"1039",2,1,0,1,1,0,2,4,1,3,2,1,1,0,1,0,2,2,0,1,2,1,1,1,0,0,1,1,1,3,2,1,1,0
"1040",2,1,0,1,0,0,2,4,1,3,0,1,1,0,1,0,2,2,1,0,2,1,0,1,0,0,1,1,1,2,0,1,1,0
"1041",2,1,0,0,0,0,2,4,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,1
"1042",1,1,1,1,1,0,0,3,1,3,0,1,1,0,1,1,2,2,0,1,2,0,1,0,0,0,1,1,1,0,1,1,0,0
"1043",1,1,0,1,1,0,1,3,1,3,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,4,2,1,0,1
"1044",2,1,0,1,1,0,1,2,1,3,2,0,1,0,1,0,2,2,1,0,2,1,0,1,1,1,1,1,1,3,1,1,1,1
"1045",2,1,1,1,1,1,2,4,1,3,1,1,1,1,1,0,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,0,1
"1046",0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,2,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
"1047",2,1,1,1,0,0,1,4,1,3,0,1,1,1,1,1,2,2,1,1,1,1,0,0,1,1,1,0,1,2,3,0,1,0
"1048",2,1,1,1,1,0,2,4,1,3,1,0,1,1,1,1,2,2,1,1,2,1,1,0,1,1,1,1,1,3,3,1,1,0
"1049",2,1,1,1,0,0,1,1,1,3,2,1,1,0,1,1,0,1,0,1,2,1,0,0,1,1,1,0,1,2,2,1,1,0
"1050",2,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,2,0,1,1,0,0,0,1,1,1,1,1,0,3,0,1,1
"1051",1,1,1,1,1,0,2,4,1,3,1,1,1,0,0,1,1,2,1,0,0,1,1,1,0,0,1,1,1,4,2,1,1,0
"1052",1,1,0,1,0,0,1,1,1,3,0,1,1,0,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,2,1,0,1,1
"1053",2,1,1,1,0,0,0,4,1,3,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,1,0,1,3,2,0,1,0
"1054",2,1,1,1,0,0,2,2,1,3,2,0,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1
"1055",2,0,1,0,0,0,1,2,1,3,2,1,1,1,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1,3,0,0,1,0
"1056",2,0,1,1,0,0,1,4,1,3,2,1,1,1,0,0,2,2,1,1,2,1,1,1,0,1,1,1,1,2,2,1,1,0
"1057",1,1,1,1,0,1,2,2,1,3,0,1,0,1,0,1,2,2,0,0,2,1,1,0,1,1,1,1,1,4,1,1,1,1
"1058",1,1,0,1,1,1,2,4,1,3,0,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,4,3,1,0,0
"1059",2,1,1,1,1,1,2,4,1,3,2,1,0,1,1,1,1,2,0,0,2,1,1,1,0,0,1,1,1,4,3,1,1,0
"1060",2,1,1,0,0,0,2,3,1,3,1,1,1,1,1,1,0,2,0,1,2,1,1,0,1,1,1,1,1,4,3,1,1,1
"1061",2,1,1,0,0,0,2,2,1,3,1,1,1,1,0,1,2,2,1,1,1,1,0,0,0,1,1,1,1,0,2,1,1,0
"1062",2,1,0,1,1,1,1,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,0,1,0,0,1,1,1,4,3,1,1,1
"1063",1,1,1,0,1,0,2,2,1,3,1,1,1,0,0,1,2,2,1,1,2,0,0,1,0,0,1,0,1,0,3,1,1,0
"1064",0,0,0,1,0,0,2,1,1,0,1,0,1,0,1,1,2,2,1,0,2,0,1,0,1,1,0,1,1,1,1,0,1,0
"1065",2,1,1,1,0,0,2,4,1,3,1,0,1,1,0,1,2,2,0,0,1,1,1,0,0,0,1,0,0,2,0,1,1,0
"1066",1,0,1,1,1,0,0,1,1,3,0,1,1,0,0,1,0,2,0,1,2,1,0,0,0,0,1,1,1,0,2,0,0,0
"1067",2,1,0,0,0,0,0,4,1,3,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0
"1068",2,1,0,0,0,0,2,1,1,3,2,0,1,0,0,1,2,0,1,1,1,0,0,1,0,0,0,1,1,2,1,1,0,0
"1069",0,0,1,0,0,1,2,2,1,3,0,0,1,1,1,1,2,2,1,1,2,1,0,0,0,0,1,1,1,0,2,1,0,0
"1070",0,0,0,1,1,0,1,4,1,0,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0,0,0,1,1,2,2,0,0,1
"1071",1,1,1,1,0,0,1,2,1,3,0,1,0,0,0,1,1,2,1,0,1,1,1,1,0,0,1,0,1,3,3,1,1,0
"1072",0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
"1073",2,1,0,1,1,0,2,4,1,0,1,0,1,1,1,1,2,2,0,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1
"1074",0,1,0,1,1,0,0,3,1,3,0,1,1,0,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,2,1,0,1
"1075",0,0,1,1,1,0,1,2,1,0,2,1,1,1,1,1,0,1,0,0,2,1,1,0,0,0,0,0,1,3,2,1,1,0
"1076",2,1,1,1,0,0,2,3,1,3,0,0,1,0,0,1,2,2,1,1,2,1,0,0,1,1,0,0,1,1,3,1,1,0
"1077",2,0,1,1,0,0,1,1,1,3,1,0,1,1,1,1,2,2,0,0,2,1,0,0,0,0,1,0,1,3,3,1,1,0
"1078",1,1,1,1,0,0,2,4,1,3,1,0,0,1,1,0,0,2,1,0,0,1,1,0,0,0,1,1,1,2,1,1,1,1
"1079",1,1,1,1,1,0,2,3,1,3,0,0,1,1,0,1,2,2,0,0,2,1,0,1,0,0,1,1,1,2,3,1,1,1
"1080",2,1,1,1,0,0,1,4,1,3,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,4,1,1,1,0
"1081",1,1,0,1,1,0,2,1,1,3,2,1,1,0,1,0,2,2,0,1,1,1,0,0,0,0,0,0,1,3,2,1,1,0
"1082",1,0,0,1,1,0,2,2,1,0,1,0,1,0,0,0,2,2,1,0,0,1,0,0,1,0,0,1,0,4,1,1,0,1
"1083",1,1,0,1,0,0,1,2,1,3,1,0,1,1,1,1,2,2,0,1,2,1,0,0,0,0,0,1,1,3,1,0,1,1
"1084",0,1,1,1,0,1,2,2,1,3,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,1,1,1,1,0,2,1,1,0
"1085",0,1,0,0,1,0,1,2,1,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
"1086",1,1,1,1,0,0,2,1,1,0,1,0,1,0,1,1,0,2,1,1,1,0,1,1,1,1,0,1,1,2,0,1,0,0
"1087",2,1,0,1,0,0,1,3,0,3,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,0,1,0,0
"1088",0,1,1,0,1,0,2,2,1,3,0,0,1,0,0,0,2,2,1,1,2,1,1,0,0,0,1,1,1,3,3,1,1,0
"1089",0,0,1,1,1,0,0,0,1,3,2,1,1,0,0,1,2,2,0,1,0,1,0,0,0,0,1,0,1,2,1,1,0,0
"1090",2,1,1,0,0,1,2,4,1,3,1,1,1,1,0,0,2,2,1,1,2,1,1,1,0,1,1,1,0,2,3,1,1,0
"1091",2,1,1,1,1,1,2,3,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,0,1,1,1,1,4,3,1,1,1
"1092",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,4,3,1,1,1
"1093",2,1,1,1,0,0,1,4,1,3,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"1094",2,1,0,0,0,1,2,1,0,3,0,0,1,0,1,1,2,2,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0
"1095",1,1,1,1,1,0,2,2,1,3,1,1,1,1,1,1,2,2,0,0,2,0,0,1,1,1,0,0,1,2,2,0,1,0
"1096",2,0,1,1,1,0,2,4,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,4,3,1,1,1
"1097",1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
"1098",1,1,1,0,0,0,2,4,1,3,1,1,1,0,1,1,1,2,1,1,2,1,0,1,1,1,1,0,1,2,1,1,1,0
"1099",0,0,0,1,0,0,1,3,0,3,0,1,1,0,0,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,2,0,0,0
"1100",0,1,0,0,0,0,2,3,1,3,1,0,1,0,1,0,2,2,1,1,2,1,0,1,1,1,1,0,1,2,2,1,1,0
"1101",1,1,1,0,0,0,0,2,1,3,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0
"1102",1,1,1,1,1,0,2,3,1,3,2,1,1,0,1,1,2,2,0,1,2,1,0,1,1,1,1,1,1,2,1,1,1,0
"1103",2,1,1,1,0,0,2,2,1,3,1,1,0,1,1,1,2,2,1,1,2,1,0,0,0,0,1,1,1,3,2,1,1,0
"1104",2,1,1,1,0,0,2,4,1,3,1,1,1,1,0,0,2,2,1,0,2,1,0,0,0,0,1,0,1,2,2,1,1,0
"1105",1,1,0,1,0,0,1,2,1,0,1,1,1,0,0,1,2,2,1,1,1,0,1,1,0,0,0,0,1,2,2,1,1,0
"1106",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1107",0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0
"1108",2,1,1,1,1,0,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,0,1,1,1,1,1,1,4,3,1,1,0
"1109",2,1,0,1,0,0,2,1,1,3,0,0,1,0,0,1,2,2,0,1,2,1,0,1,0,0,1,1,1,0,2,1,1,0
"1110",2,1,1,0,1,1,2,2,1,3,1,0,1,1,1,0,2,2,1,1,2,1,1,1,0,0,1,1,0,3,1,1,1,0
"1111",2,1,1,0,1,1,2,3,1,3,1,1,1,1,1,0,2,2,1,1,0,1,0,1,1,1,1,1,1,2,3,1,1,0
"1112",2,1,1,1,1,0,2,3,1,3,0,1,1,1,1,0,2,2,1,1,2,1,1,1,0,1,1,1,1,4,1,1,1,1
"1113",1,1,1,0,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1
"1114",0,0,1,1,0,0,0,4,1,3,1,1,1,1,1,1,0,2,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0
"1115",1,1,1,1,1,0,1,1,1,3,2,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0
"1116",1,0,0,1,1,0,2,2,1,0,0,1,1,0,1,0,0,2,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0
"1117",1,0,0,0,0,0,1,1,1,3,0,0,1,0,0,0,1,2,1,0,2,1,0,0,0,0,1,1,1,0,1,1,1,0
"1118",0,0,0,0,1,1,2,3,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,0,0,1,2,3,1,0,0
"1119",1,0,0,1,0,0,2,0,1,3,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0
"1120",1,0,0,1,0,0,0,1,1,3,1,1,1,1,1,0,1,2,1,0,2,1,0,1,0,0,1,1,1,2,3,1,1,0
"1121",2,1,0,1,0,0,1,2,1,3,0,1,1,0,0,0,2,2,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
"1122",2,1,0,1,0,1,2,2,1,3,1,1,1,1,0,0,2,2,1,1,2,1,0,0,0,0,1,1,1,4,1,1,1,0
"1123",2,1,1,1,0,0,2,1,1,3,2,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
"1124",1,1,1,1,1,0,2,4,1,0,2,1,1,1,0,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,0
"1125",2,1,1,1,1,1,2,4,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,1,1,1
"1126",1,1,1,1,1,1,2,4,1,3,2,1,1,1,1,0,2,2,1,1,2,0,1,1,1,1,1,1,1,4,3,1,1,1
"1127",1,1,1,0,1,0,2,2,1,3,2,1,1,0,1,1,2,2,0,1,1,1,1,0,0,1,1,1,1,4,2,1,1,0
"1128",1,1,0,0,0,0,1,3,1,3,0,1,1,1,0,1,2,0,0,0,1,1,1,0,0,1,0,1,1,3,0,0,1,1
"1129",1,0,0,1,0,0,1,4,1,0,1,1,1,1,1,1,2,2,0,0,0,1,0,0,1,1,1,1,1,2,1,1,0,0
"1130",1,1,1,1,0,0,1,4,1,0,2,1,1,1,1,1,1,2,1,1,2,1,0,1,0,0,1,1,1,3,3,1,1,0
"1131",2,1,1,1,1,0,1,4,1,3,1,1,1,1,1,0,0,2,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1
"1132",2,1,1,1,0,0,2,4,1,3,0,1,0,1,1,1,1,2,0,1,2,1,0,1,0,0,0,1,1,2,1,1,1,0
"1133",2,1,1,1,0,0,2,4,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,1,1,1,4,3,1,1,1
"1134",1,0,0,1,0,0,2,4,1,3,0,1,1,1,1,1,0,2,1,0,2,1,1,1,1,0,0,1,1,2,1,0,1,1
"1135",1,1,0,0,1,0,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0
"1136",1,1,1,0,1,0,2,4,1,3,0,1,1,1,1,1,2,2,1,0,1,1,0,0,0,0,0,1,1,1,3,1,1,0
"1137",1,0,1,1,0,0,1,3,1,3,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0
"1138",2,1,0,1,0,0,0,1,1,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,2,1,0,0
"1139",1,1,0,1,1,0,1,1,1,3,0,1,1,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0
"1140",2,1,1,1,0,0,1,4,1,3,1,1,1,1,1,1,2,2,0,0,2,1,1,1,0,0,1,1,1,3,3,1,1,0
"1141",1,1,0,1,0,0,0,3,1,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0
"1142",2,1,1,1,1,0,2,4,1,3,1,1,1,1,0,0,2,2,0,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1
"1143",1,1,1,1,1,0,0,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
"1144",1,1,1,1,1,0,1,3,1,3,1,1,1,1,1,1,2,1,1,0,2,0,1,0,0,0,1,0,1,0,2,1,1,0
"1145",1,1,1,1,1,1,2,3,1,3,1,1,1,1,1,1,2,2,1,1,2,1,0,1,1,1,0,0,1,4,3,1,1,1
"1146",2,1,1,1,1,0,2,4,1,3,2,1,1,1,1,0,1,2,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1
"1147",1,1,1,1,0,0,2,4,1,0,1,1,1,1,0,1,2,2,0,1,2,1,0,0,0,0,1,1,1,3,0,1,1,0
"1148",2,1,1,1,0,0,2,2,1,3,1,1,1,1,0,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1
"1149",1,1,0,1,0,0,1,0,1,3,0,0,1,1,0,1,1,2,0,0,0,1,0,0,0,1,0,1,1,0,2,1,1,0
"1150",0,1,0,1,1,0,2,2,1,3,0,1,1,1,1,1,2,1,1,1,2,0,0,1,0,0,1,1,1,3,2,0,1,1
"1151",0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,2,1,1,1,0,0,1,1,1,2,3,1,0,0
"1152",0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,1,0,1,0,1,1,2,1,0,0,0
